age,job,marital,education,default,balance,housing,loan,contact,day,month,duration, campaign,pdays,previous,poutcome,y
35,"JobCat9","single","secondary","no",779,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
34,"JobCat8","married","tertiary","no",15,"yes","no","unknown",28,"may",0,4,-1,0,"unknown",?
26,"JobCat3","single","secondary","no",1849,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
33,"JobCat7","married","secondary","no",1453,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
27,"JobCat11","single","secondary","no",1450,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
32,"JobCat3","single","secondary","no",-108,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
41,"JobCat11","divorced","secondary","no",-365,"yes","no","unknown",28,"may",0,10,-1,0,"unknown",?
28,"JobCat11","single","secondary","no",-1,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
36,"JobCat9","married","secondary","no",133,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
31,"JobCat3","single","secondary","no",855,"no","no","unknown",28,"may",0,5,-1,0,"unknown",?
25,"JobCat9","single","secondary","no",2430,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
49,"JobCat6","divorced","tertiary","no",169,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
42,"JobCat3","married","secondary","no",1468,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
42,"JobCat11","married","secondary","no",214,"yes","no","unknown",28,"may",0,24,-1,0,"unknown",?
20,"JobCat3","married","secondary","no",391,"yes","yes","unknown",28,"may",0,18,-1,0,"unknown",?
54,"JobCat9","married","secondary","no",1865,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
26,"JobCat3","single","unknown","no",448,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
40,"JobCat6","married","tertiary","no",-130,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
48,"JobCat11","single","secondary","no",1150,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
42,"JobCat3","divorced","secondary","no",1820,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
37,"JobCat3","married","primary","no",2862,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
36,"JobCat9","divorced","secondary","no",-478,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
31,"JobCat8","married","tertiary","no",-103,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
29,"JobCat3","single","primary","no",-443,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
28,"JobCat9","divorced","secondary","no",2262,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
42,"JobCat3","married","secondary","no",54,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
26,"JobCat3","single","secondary","no",0,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
43,"JobCat9","married","secondary","no",50,"no","no","unknown",28,"may",0,1,-1,0,"unknown",?
26,"JobCat7","single","secondary","no",40,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
23,"JobCat3","single","secondary","no",1966,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
30,"JobCat11","single","secondary","no",-648,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
27,"JobCat3","single","primary","no",80,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
25,"JobCat9","married","secondary","no",58,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
25,"JobCat3","single","secondary","no",1401,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
25,"JobCat7","single","secondary","no",3791,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
45,"JobCat3","married","unknown","no",-320,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
27,"JobCat3","married","secondary","no",1171,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
52,"JobCat3","married","secondary","no",310,"yes","no","unknown",28,"may",0,4,-1,0,"unknown",?
47,"JobCat9","married","secondary","no",970,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
33,"JobCat9","married","secondary","no",194,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
26,"JobCat3","single","secondary","no",6307,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
27,"JobCat7","married","tertiary","no",6,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
22,"JobCat3","single","secondary","no",674,"yes","yes","unknown",28,"may",0,1,-1,0,"unknown",?
24,"JobCat3","single","primary","no",230,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
34,"JobCat9","married","secondary","no",1731,"yes","yes","unknown",28,"may",0,1,-1,0,"unknown",?
24,"JobCat9","single","secondary","no",150,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
27,"JobCat6","single","tertiary","no",5980,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
26,"JobCat3","married","secondary","no",17,"no","no","unknown",28,"may",0,4,-1,0,"unknown",?
30,"JobCat11","single","secondary","no",294,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
36,"JobCat3","married","secondary","no",-579,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
27,"JobCat11","married","secondary","no",-526,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
26,"JobCat7","single","secondary","no",2954,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",7063,"yes","no","unknown",28,"may",0,9,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",580,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
40,"JobCat6","married","tertiary","no",384,"no","no","unknown",28,"may",0,2,-1,0,"unknown",?
36,"JobCat9","married","secondary","no",61,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
23,"JobCat7","single","secondary","no",3217,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
26,"JobCat3","married","secondary","no",1020,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
29,"JobCat7","married","secondary","no",-327,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
36,"JobCat9","single","tertiary","no",218,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
26,"JobCat9","single","tertiary","no",183,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
21,"JobCat9","single","tertiary","no",1129,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
45,"JobCat3","married","secondary","no",554,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
29,"JobCat11","single","secondary","no",-449,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
37,"JobCat10","single","secondary","no",-53,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
44,"JobCat9","married","secondary","no",1196,"yes","yes","unknown",28,"may",0,1,-1,0,"unknown",?
24,"JobCat6","single","tertiary","no",2692,"no","no","unknown",28,"may",0,2,-1,0,"unknown",?
29,"JobCat7","single","secondary","no",-779,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",-112,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
50,"JobCat11","married","secondary","no",3636,"no","no","unknown",28,"may",0,1,-1,0,"unknown",?
45,"JobCat3","married","primary","no",446,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
50,"JobCat8","divorced","tertiary","no",59,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
41,"JobCat3","single","secondary","no",1621,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
44,"JobCat6","married","tertiary","no",0,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
24,"JobCat10","married","primary","no",70,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
32,"JobCat11","single","secondary","yes",7,"no","no","unknown",28,"may",0,2,-1,0,"unknown",?
24,"JobCat3","married","primary","no",3529,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
57,"JobCat2","married","tertiary","no",0,"yes","yes","unknown",28,"may",0,1,-1,0,"unknown",?
28,"JobCat3","single","secondary","no",397,"yes","no","unknown",28,"may",0,7,-1,0,"unknown",?
57,"JobCat3","married","primary","no",1502,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
32,"JobCat9","married","secondary","no",1246,"no","no","unknown",28,"may",0,3,-1,0,"unknown",?
27,"JobCat9","married","secondary","no",344,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
34,"JobCat6","single","secondary","no",302,"no","no","unknown",28,"may",0,6,-1,0,"unknown",?
27,"JobCat7","divorced","secondary","no",1336,"yes","no","unknown",28,"may",0,5,-1,0,"unknown",?
32,"JobCat6","single","tertiary","no",1058,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
31,"JobCat9","divorced","tertiary","no",839,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
27,"JobCat9","single","secondary","no",22008,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
23,"JobCat4","single","primary","no",-65,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
53,"JobCat6","married","tertiary","no",490,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
45,"JobCat3","married","secondary","no",156,"yes","yes","unknown",28,"may",0,1,-1,0,"unknown",?
35,"JobCat6","married","tertiary","no",655,"no","no","unknown",28,"may",0,3,-1,0,"unknown",?
43,"JobCat3","married","secondary","yes",-504,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
32,"JobCat11","single","secondary","no",1103,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
32,"JobCat7","married","secondary","no",24,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
30,"JobCat7","married","secondary","no",172,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
34,"JobCat6","married","tertiary","no",771,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
31,"JobCat11","married","secondary","no",393,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
30,"JobCat11","married","tertiary","no",-421,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
47,"JobCat11","divorced","secondary","no",-480,"no","no","unknown",28,"may",0,1,-1,0,"unknown",?
34,"JobCat6","married","secondary","no",10,"no","yes","unknown",28,"may",0,2,-1,0,"unknown",?
33,"JobCat6","single","secondary","no",73,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
60,"JobCat2","married","primary","no",170,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
26,"JobCat9","single","secondary","no",1417,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
26,"JobCat5","single","secondary","no",949,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
32,"JobCat4","married","tertiary","no",105,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
29,"JobCat6","single","tertiary","no",-160,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
32,"JobCat3","married","secondary","no",-58,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
31,"JobCat6","single","tertiary","no",-61,"no","no","unknown",28,"may",0,2,-1,0,"unknown",?
37,"JobCat11","divorced","secondary","no",22,"no","no","unknown",28,"may",0,3,-1,0,"unknown",?
45,"JobCat7","married","secondary","no",-36,"yes","yes","unknown",28,"may",0,4,-1,0,"unknown",?
33,"JobCat6","single","unknown","no",137,"no","no","unknown",28,"may",0,3,-1,0,"unknown",?
28,"JobCat5","single","tertiary","no",2030,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
33,"JobCat11","single","secondary","no",3,"yes","no","unknown",28,"may",0,5,-1,0,"unknown",?
25,"JobCat9","single","secondary","no",648,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
29,"JobCat3","married","secondary","no",1039,"yes","no","unknown",28,"may",0,7,-1,0,"unknown",?
27,"JobCat3","single","secondary","no",0,"yes","no","unknown",28,"may",0,4,-1,0,"unknown",?
47,"JobCat7","divorced","secondary","no",-288,"yes","no","unknown",28,"may",0,7,-1,0,"unknown",?
53,"JobCat6","married","tertiary","no",3443,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
58,"JobCat2","married","secondary","no",255,"no","no","unknown",28,"may",0,3,-1,0,"unknown",?
28,"JobCat3","married","primary","no",2607,"yes","no","unknown",28,"may",0,10,-1,0,"unknown",?
27,"JobCat3","married","secondary","no",201,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
31,"JobCat3","married","secondary","no",625,"yes","no","unknown",28,"may",0,1,-1,0,"unknown",?
57,"unknown","married","unknown","no",327,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
20,"JobCat3","single","primary","no",3198,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
33,"JobCat3","married","primary","no",4366,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
20,"JobCat7","single","primary","no",35,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
51,"JobCat9","divorced","secondary","no",0,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
37,"JobCat7","married","secondary","no",-971,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
29,"JobCat3","married","secondary","no",1117,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
25,"JobCat7","single","tertiary","no",5883,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
31,"JobCat3","married","primary","no",-342,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
37,"JobCat3","married","secondary","no",2612,"yes","no","unknown",28,"may",0,4,-1,0,"unknown",?
25,"JobCat6","single","tertiary","no",3104,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
44,"JobCat9","married","secondary","no",398,"yes","no","unknown",28,"may",0,5,-1,0,"unknown",?
54,"JobCat6","divorced","tertiary","no",192,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
45,"JobCat11","married","secondary","no",935,"yes","yes","unknown",28,"may",0,7,-1,0,"unknown",?
51,"JobCat3","married","primary","no",-1,"no","no","unknown",28,"may",0,8,-1,0,"unknown",?
28,"JobCat9","single","tertiary","no",419,"yes","yes","unknown",28,"may",0,3,-1,0,"unknown",?
47,"JobCat9","married","unknown","no",-598,"yes","no","unknown",28,"may",0,4,-1,0,"unknown",?
35,"JobCat11","married","secondary","no",-107,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
28,"JobCat3","married","secondary","no",1780,"yes","no","unknown",28,"may",0,12,-1,0,"unknown",?
27,"JobCat3","single","secondary","no",992,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
25,"JobCat3","single","primary","no",3955,"yes","no","unknown",28,"may",0,3,-1,0,"unknown",?
30,"JobCat9","married","tertiary","no",3538,"yes","no","unknown",28,"may",0,5,-1,0,"unknown",?
55,"JobCat7","divorced","secondary","no",2166,"yes","no","unknown",28,"may",0,17,-1,0,"unknown",?
31,"JobCat7","married","secondary","no",-384,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
45,"JobCat7","single","secondary","no",1377,"yes","no","unknown",28,"may",0,5,-1,0,"unknown",?
43,"JobCat3","married","primary","no",50,"no","no","unknown",28,"may",0,8,-1,0,"unknown",?
44,"JobCat9","divorced","secondary","no",-357,"yes","yes","unknown",28,"may",0,2,-1,0,"unknown",?
44,"JobCat3","married","primary","no",194,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
30,"JobCat9","single","secondary","no",1210,"yes","yes","unknown",28,"may",0,4,-1,0,"unknown",?
27,"JobCat8","married","secondary","no",542,"no","no","unknown",28,"may",0,3,-1,0,"unknown",?
36,"JobCat3","married","primary","no",476,"yes","no","unknown",28,"may",0,4,-1,0,"unknown",?
24,"JobCat3","married","secondary","no",245,"yes","no","unknown",28,"may",0,2,-1,0,"unknown",?
59,"JobCat9","married","secondary","no",519,"yes","no","unknown",28,"may",0,8,-1,0,"unknown",?
31,"JobCat7","single","secondary","no",91,"no","yes","unknown",28,"may",0,3,-1,0,"unknown",?
50,"JobCat6","married","secondary","no",-187,"yes","no","unknown",29,"may",0,2,-1,0,"unknown",?
43,"JobCat9","single","secondary","no",11269,"no","no","unknown",29,"may",0,1,-1,0,"unknown",?
32,"JobCat7","single","secondary","no",34,"yes","yes","unknown",29,"may",0,3,-1,0,"unknown",?
59,"JobCat9","married","primary","no",4243,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
33,"JobCat3","married","secondary","no",0,"yes","yes","unknown",29,"may",0,1,-1,0,"unknown",?
53,"JobCat2","married","secondary","no",1004,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
31,"JobCat6","married","tertiary","no",2508,"yes","no","unknown",29,"may",0,7,-1,0,"unknown",?
33,"JobCat9","single","tertiary","no",485,"yes","no","unknown",29,"may",0,5,-1,0,"unknown",?
45,"JobCat6","single","tertiary","no",2571,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
40,"JobCat11","married","primary","no",1314,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
25,"JobCat9","single","tertiary","no",3083,"yes","no","unknown",29,"may",0,2,-1,0,"unknown",?
50,"JobCat2","married","secondary","no",6998,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
57,"JobCat3","married","primary","no",630,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
40,"JobCat3","married","secondary","no",327,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
28,"JobCat7","divorced","secondary","no",1016,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
27,"JobCat3","married","unknown","no",559,"yes","no","unknown",29,"may",0,2,-1,0,"unknown",?
33,"JobCat11","married","secondary","no",404,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
37,"JobCat9","divorced","secondary","no",394,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
53,"JobCat6","married","secondary","no",2895,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
41,"JobCat3","married","secondary","no",193,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
55,"JobCat4","divorced","tertiary","no",1119,"no","no","unknown",29,"may",0,1,-1,0,"unknown",?
54,"JobCat11","married","secondary","no",426,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
41,"JobCat3","married","primary","no",262,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
36,"JobCat2","single","secondary","no",44,"no","no","unknown",29,"may",0,1,-1,0,"unknown",?
34,"JobCat4","married","tertiary","no",1423,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
34,"JobCat5","single","unknown","no",36,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
44,"JobCat3","married","primary","no",77,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
48,"JobCat6","married","tertiary","no",1533,"no","no","unknown",29,"may",0,1,-1,0,"unknown",?
58,"JobCat2","married","secondary","no",32948,"no","no","unknown",29,"may",0,2,-1,0,"unknown",?
45,"JobCat9","single","tertiary","no",1403,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
47,"JobCat9","married","secondary","no",72,"no","no","unknown",29,"may",0,1,-1,0,"unknown",?
56,"JobCat3","married","secondary","no",249,"yes","no","unknown",29,"may",0,2,-1,0,"unknown",?
53,"JobCat3","married","primary","no",436,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
40,"JobCat11","married","secondary","no",451,"yes","yes","unknown",29,"may",0,1,-1,0,"unknown",?
21,"JobCat7","single","secondary","no",0,"yes","no","unknown",29,"may",0,4,-1,0,"unknown",?
27,"unknown","single","unknown","no",209,"no","no","unknown",29,"may",0,6,-1,0,"unknown",?
37,"JobCat7","married","secondary","no",1099,"no","no","unknown",29,"may",0,6,-1,0,"unknown",?
33,"JobCat8","married","secondary","no",0,"yes","no","unknown",29,"may",0,6,-1,0,"unknown",?
51,"JobCat7","married","secondary","no",-178,"yes","yes","unknown",29,"may",0,1,-1,0,"unknown",?
31,"JobCat9","single","tertiary","no",538,"yes","no","unknown",29,"may",0,2,-1,0,"unknown",?
52,"JobCat8","married","secondary","no",-488,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
30,"JobCat7","single","secondary","no",187,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
40,"JobCat6","married","tertiary","no",832,"yes","yes","unknown",29,"may",0,1,-1,0,"unknown",?
36,"JobCat9","single","secondary","no",2079,"yes","yes","unknown",29,"may",0,1,-1,0,"unknown",?
53,"JobCat9","divorced","secondary","no",1301,"yes","no","unknown",29,"may",0,1,-1,0,"unknown",?
24,"JobCat9","single","tertiary","no",77,"yes","no","unknown",29,"may",0,2,-1,0,"unknown",?
31,"JobCat9","married","secondary","no",1072,"no","yes","unknown",29,"may",0,2,-1,0,"unknown",?
